DATE,OPEN,HIGH,LOW,CLOSE
2/7/2022,24.09,24.82,22.02,22.86
2/8/2022,23.09,23.48,21.32,21.44
2/9/2022,21.27,21.3,19.93,19.96
2/10/2022,20.37,24.77,20.18,23.91
2/11/2022,24.39,30.99,23.33,27.36
2/14/2022,29.17,32.04,28.33,28.33
2/15/2022,28.09,28.09,25.33,25.7
2/16/2022,25.19,27.09,23.88,24.29
2/17/2022,24.83,28.37,24.76,28.11
2/18/2022,26.66,29.71,26.38,27.75
2/22/2022,31.8,32.04,28.4,28.81
2/23/2022,28.04,31.07,27.2,31.02
2/24/2022,37.5,37.79,29.45,30.32
2/25/2022,31.68,32,26.93,27.59
2/28/2022,32.44,33.51,28.43,30.15
3/1/2022,29.45,35.19,29.44,33.32
3/2/2022,34.2,34.41,30.12,30.74
3/3/2022,30.52,32.01,29.31,30.48
3/4/2022,31.9,34.65,31.47,31.98
3/7/2022,35.88,36.55,32.59,36.45
3/8/2022,36.19,37.52,32.78,35.13
3/9/2022,33.74,34.12,31.39,32.45
3/10/2022,33.03,34.03,30.23,30.23
3/11/2022,30.43,31.04,28.84,30.75
3/14/2022,31.03,33.18,30.06,31.77
3/15/2022,33.13,33.83,29.57,29.83
3/16/2022,29.02,29.8,26.29,26.67
3/17/2022,26.51,27.47,25.25,25.67
3/18/2022,26.36,26.82,23.85,23.87
3/21/2022,25.14,25.36,22.99,23.53
3/22/2022,24.02,24.02,22.7,22.94
3/23/2022,23.04,24.03,22.64,23.57
3/24/2022,23.61,23.79,21.49,21.67
3/25/2022,21.87,22.86,20.8,20.81
3/28/2022,22.14,23.33,19.54,19.63
3/29/2022,19.7,19.73,18.67,18.9
3/30/2022,19.38,20.51,18.72,19.33
3/31/2022,19.68,21.48,19.54,20.56
4/1/2022,20.62,20.86,19.41,19.63
4/4/2022,20.75,20.78,18.45,18.57
4/5/2022,18.79,21.57,18.55,21.03
4/6/2022,21.27,24.78,21.24,22.1
4/7/2022,21.97,23.82,21.12,21.55
4/8/2022,21.25,22.34,20.28,21.16
4/11/2022,23.09,24.42,22.09,24.37
4/12/2022,24.94,25.38,22.27,24.26
4/13/2022,23.52,24.45,21.37,21.82
4/14/2022,21.72,22.7,20.85,22.7
4/18/2022,24.52,24.6,21.98,22.17
4/19/2022,22.55,22.92,20.36,21.37
4/20/2022,21.13,21.32,19.75,20.32
4/21/2022,20.24,23.28,19.81,22.68
4/22/2022,22.71,28.27,22.62,28.21
4/25/2022,30.04,31.6,26.8,27.02
4/26/2022,27.38,33.81,27.06,33.52
4/27/2022,31.11,32.77,29.82,31.6
4/28/2022,29.91,32,28,29.99
4/29/2022,28.97,34.34,28.54,33.4
5/2/2022,33.35,36.64,31.74,32.34
5/3/2022,31.76,32.82,29.06,29.25
5/4/2022,29.12,29.42,24.94,25.42
5/5/2022,25.97,33.2,25.78,31.2
5/6/2022,32.23,35.34,29.83,30.19
5/9/2022,31.9,35.48,31.9,34.75
5/10/2022,33.66,34.84,32.24,32.99
5/11/2022,32.87,34.39,30.69,32.56
5/12/2022,33.74,34.76,31.7,31.77
5/13/2022,31.09,31.2,28.78,28.87
5/16/2022,30.01,30.23,27.36,27.47
5/17/2022,27.07,27.17,25.51,26.1
5/18/2022,26.74,31.49,26.21,30.96
5/19/2022,31.24,33.11,29.06,29.35
5/20/2022,28.78,32.91,28.06,29.43
5/23/2022,28.98,30.39,28.29,28.48
5/24/2022,29.43,31.07,29.04,29.45
5/25/2022,29.33,30.23,28.16,28.37
5/26/2022,28.42,28.46,27.11,27.5
5/27/2022,27.5,27.54,25.57,25.72
5/30/2022,26.16,26.81,26.08,26.54
5/31/2022,27.47,28.35,25.94,26.19
6/1/2022,26.05,27.73,25.38,25.69
6/2/2022,25.73,26.5,24.33,24.72
6/3/2022,24.91,25.96,24.76,24.79
6/6/2022,25.37,25.81,24.82,25.07
6/7/2022,25.54,26.24,23.88,24.02
6/8/2022,24.37,24.78,23.74,23.96
6/9/2022,24.29,26.24,23.82,26.09
6/10/2022,26.26,29.63,26.05,27.75
6/13/2022,31.37,35.05,31.29,34.02
6/14/2022,33.01,34,32.06,32.69
6/15/2022,32.39,32.77,27.76,29.62
6/16/2022,30.35,34.82,30.35,32.95
6/17/2022,32.84,33.31,30.47,31.13
6/20/2022,32.06,32.16,30.98,31.03
6/21/2022,30.63,30.65,29.33,30.19
6/22/2022,31.45,31.57,28.78,28.95
6/23/2022,29.29,29.77,28.74,29.05
6/24/2022,29.07,29.72,26.83,27.23
6/27/2022,28.3,28.66,26.93,26.95
6/28/2022,26.9,28.68,26.47,28.36
6/29/2022,28.8,29.36,27.85,28.16
6/30/2022,29.42,30.22,28.28,28.71
7/1/2022,29.53,29.59,26.69,26.7
7/4/2022,27.96,28.1,27.46,27.53
7/5/2022,27.37,29.82,27.3,27.54
7/6/2022,27.84,28.07,26.43,26.73
7/7/2022,26.73,26.79,25.66,26.08
7/8/2022,26.41,26.61,24.43,24.64
7/11/2022,26.42,26.74,25.79,26.17
7/12/2022,27.14,27.75,25.82,27.29
7/13/2022,27.35,29.06,26.23,26.82
7/14/2022,27.47,28.45,26.2,26.4
7/15/2022,26.72,26.72,24.13,24.23
7/18/2022,24.83,25.91,24.38,25.3
7/19/2022,25.12,25.41,24.23,24.5
7/20/2022,24.23,24.73,23.4,23.88
7/21/2022,24.07,24.67,22.92,23.11
7/22/2022,23.3,23.81,22.41,23.03
7/25/2022,24.33,24.57,23.19,23.36
7/26/2022,23.95,25.31,23.82,24.69
7/27/2022,24.27,24.41,23.02,23.24
7/28/2022,23.33,23.54,22.22,22.33
7/29/2022,22.13,22.16,21.21,21.33
8/1/2022,22.41,23.27,22.26,22.84
8/2/2022,24.08,24.68,22.67,23.93
8/3/2022,23.86,23.92,21.68,21.95
8/4/2022,22.06,22.66,21.44,21.44
8/5/2022,21.5,22.58,20.76,21.15
8/8/2022,21.74,22.01,20.83,21.29
8/9/2022,21.41,22.23,21.41,21.77
8/10/2022,22.28,22.34,19.54,19.74
8/11/2022,19.84,20.85,19.71,20.2
8/12/2022,20.34,20.35,19.12,19.53
8/15/2022,20.74,21.16,19.81,19.95
8/16/2022,20.23,20.39,19.5,19.69
8/17/2022,19.74,20.63,19.41,19.9
8/18/2022,20.51,20.61,19.43,19.56
8/19/2022,20.16,21.27,20.08,20.6
8/22/2022,22.41,24.62,22.39,23.8
8/23/2022,24.13,24.21,23.07,24.11
8/24/2022,24.37,24.86,22.73,22.82
8/25/2022,22.41,23.13,21.77,21.78
8/26/2022,22.07,25.9,21.67,25.56
8/29/2022,26.86,27.67,25.47,26.21
8/30/2022,25.75,27.69,25.13,26.21
8/31/2022,25.86,26.62,25.31,25.87
9/1/2022,26.88,27.45,25.25,25.56
9/2/2022,25.51,26.28,23.19,25.47
9/5/2022,26.51,26.85,25.84,25.99
9/6/2022,25.46,27.8,25.33,26.91
9/7/2022,26.93,27.15,24.54,24.64
9/8/2022,24.7,25.9,23.56,23.61
9/9/2022,23.49,23.57,22.64,22.79
9/12/2022,23.58,24.23,23.16,23.87
9/13/2022,23.67,28.15,23.53,27.27
9/14/2022,26.73,27.56,26.16,26.16
9/15/2022,26.1,26.93,25.42,26.27
9/16/2022,27.47,28.45,26.14,26.3
9/19/2022,27.69,27.95,25.56,25.76
9/20/2022,25.65,27.81,25.61,27.16
9/21/2022,28.03,30.18,25.55,27.99
9/22/2022,28.16,28.38,26.71,27.35
9/23/2022,27.68,32.31,27.58,29.92
9/26/2022,31.74,32.88,29.83,32.26
9/27/2022,31.2,34.14,30.3,32.6
9/28/2022,34.5,34.88,30.03,30.18
9/29/2022,31.67,33.46,31.16,31.84
9/30/2022,31.61,33.25,29.39,31.62
10/3/2022,33,33.06,29.63,30.1
10/4/2022,29.52,29.62,28.56,29.07
10/5/2022,29.36,30.11,28.5,28.55
10/6/2022,28.6,30.74,28.56,30.52
10/7/2022,30.37,32.02,29.88,31.36
10/10/2022,32.93,33.99,32.05,32.45
10/11/2022,33.56,34.43,32.45,33.63
10/12/2022,33.54,34.53,33.11,33.57
10/13/2022,33.6,33.87,31.63,31.94
10/14/2022,31.89,32.98,31.14,32.02
10/17/2022,32.27,32.59,30.7,31.37
10/18/2022,31.1,31.93,30.42,30.5
10/19/2022,30.94,31.9,30.76,30.76
10/20/2022,31.3,31.32,29.76,29.98
10/21/2022,30.21,30.44,29.24,29.69
10/24/2022,30.65,30.95,29.78,29.85
10/25/2022,29.8,30,28.22,28.46
10/26/2022,28.44,28.52,27.27,27.28
10/27/2022,27.51,27.67,26.94,27.39
10/28/2022,27.43,27.59,25.75,25.75
10/31/2022,26.91,27.07,25.84,25.88
11/1/2022,25.96,26.35,25.66,25.81
11/2/2022,26.04,26.62,25.39,25.86
11/3/2022,25.98,26.87,25.1,25.3
11/4/2022,25.63,25.71,24,24.55
11/7/2022,25.67,25.67,24.34,24.35
11/8/2022,24.71,26.16,24.24,25.54
11/9/2022,25.34,26.35,25.02,26.09
11/10/2022,26.51,26.59,22.84,23.53
11/11/2022,23.89,23.91,22.37,22.52
11/14/2022,23.99,24.33,22.86,23.73
11/15/2022,23.77,26.22,23.18,24.54
11/16/2022,24.29,24.72,23.99,24.11
11/17/2022,24.05,25.18,23.81,23.93
11/18/2022,24.03,24.12,22.98,23.12
11/21/2022,24.05,24.12,22.3,22.36
11/22/2022,22.59,22.71,21.28,21.29
11/23/2022,21.49,21.78,20.32,20.35
11/24/2022,20.5,20.54,20.31,20.42
11/25/2022,20.61,21.11,20.46,20.5
11/28/2022,22.09,22.5,21.65,22.21
11/29/2022,22.09,22.57,21.83,21.89
11/30/2022,21.7,22.63,20.31,20.58
12/1/2022,20.83,21.06,19.8,19.84
12/2/2022,20.42,20.96,18.95,19.06
12/5/2022,20.3,21.29,19.78,20.75
12/6/2022,20.69,22.6,20.38,22.17
12/7/2022,22.32,23.01,22.18,22.68
12/8/2022,22.81,23.28,22.06,22.29
12/9/2022,22.55,23.21,22.18,22.83
12/12/2022,24.4,25.05,24.18,25
12/13/2022,25.24,25.84,21.46,22.55
12/14/2022,22.83,23.47,21.07,21.14
12/15/2022,21.52,23.67,21.25,22.83
12/16/2022,23.26,23.83,22.09,22.62
12/19/2022,22.63,22.86,21.61,22.42
12/20/2022,23.17,23.39,21.35,21.48
12/21/2022,21.25,21.29,19.94,20.07
12/22/2022,20.08,24.3,20.01,21.97
12/23/2022,22.17,22.64,20.78,20.87
12/27/2022,21.67,22.8,21.59,21.65
12/28/2022,21.47,22.26,20.96,22.14
12/29/2022,22.25,22.31,21.36,21.44
12/30/2022,21.83,22.4,21.59,21.67
1/3/2023,23.09,23.76,22.73,22.9
1/4/2023,22.93,23.27,21.94,22.01
1/5/2023,22.2,22.92,21.97,22.46
1/6/2023,22.69,22.9,21,21.13
1/9/2023,21.75,21.98,21.27,21.97
1/10/2023,22.22,22.46,20.58,20.58
1/11/2023,20.8,21.25,20.62,21.09
1/12/2023,21.56,21.8,18.83,18.83
1/13/2023,19,19.41,18.01,18.35
1/16/2023,19.44,19.63,19.41,19.49
1/17/2023,19.89,20.22,19.21,19.36
1/18/2023,19.28,20.58,18.71,20.34
1/19/2023,20.43,21.71,20.17,20.52
1/20/2023,20.28,20.7,19.41,19.85
1/23/2023,20.21,20.33,19.55,19.81
1/24/2023,19.89,20.47,18.91,19.2
1/25/2023,19.56,20.9,18.99,19.08
1/26/2023,19.05,19.48,18.67,18.73
1/27/2023,18.9,19,17.97,18.51
1/30/2023,19.76,20.25,19.54,19.94
1/31/2023,20.12,20.7,19.13,19.4
2/1/2023,19.62,20.04,17.7,17.87
2/2/2023,17.74,19.25,17.06,18.73
2/3/2023,18.57,19.3,17.93,18.33
2/6/2023,19.23,19.81,19.21,19.43
2/7/2023,19.54,19.99,18.43,18.66
2/8/2023,18.88,20.12,18.55,19.63
2/9/2023,19.24,21.08,19.02,20.71
2/10/2023,20.74,21.94,20.44,20.53
2/13/2023,21.66,21.69,20.33,20.34
2/14/2023,20.72,20.75,18.48,18.91
2/15/2023,19.37,19.41,18.11,18.23
2/16/2023,18.26,20.27,18.23,20.17
2/17/2023,20.94,21.3,19.82,20.02
2/20/2023,21.06,21.28,20.96,21.23
2/21/2023,21.8,23.34,21.8,22.87
2/22/2023,23.03,23.63,22.02,22.29
2/23/2023,21.96,22.43,20.89,21.14
2/24/2023,21.35,22.9,21.32,21.67
2/27/2023,21.99,22.02,20.68,20.95
2/28/2023,21.3,21.37,20.1,20.7
3/1/2023,20.39,21.32,20.22,20.58
3/2/2023,21.41,21.42,19.55,19.59
3/3/2023,19.76,19.76,18.16,18.49
3/6/2023,19.05,19.19,18.49,18.61
3/7/2023,18.64,19.74,18.51,19.59
3/8/2023,19.71,20.01,19,19.11
3/9/2023,19.33,23.14,18.88,22.61
3/10/2023,23.34,28.97,21.79,24.8
3/13/2023,24.05,30.81,23.85,26.52
3/14/2023,26.85,27.24,22.27,23.73
3/15/2023,23.21,29.91,23.19,26.14
3/16/2023,26.19,27.49,22.97,22.99
3/17/2023,22.92,26.14,22.58,25.51
3/20/2023,27.77,28.91,24,24.15
3/21/2023,24.16,24.16,21.29,21.38
3/22/2023,21.8,22.38,19.94,22.26
3/23/2023,21.54,24.91,20.16,22.61
3/24/2023,22.11,25.21,21.6,21.74
3/27/2023,22.05,22.93,20.57,20.6
3/28/2023,20.53,21.4,19.91,19.97
3/29/2023,19.39,19.45,19.09,19.12
3/30/2023,19.12,20.08,18.85,19.02
3/31/2023,19.21,19.43,18.52,18.7
4/3/2023,19.79,19.83,18.54,18.55
4/4/2023,18.79,20.03,18.58,19
4/5/2023,19.42,20.08,19,19.08
4/6/2023,19.3,19.88,18.35,18.4
4/10/2023,19.39,20.05,18.93,18.97
4/11/2023,19.08,19.28,18.56,19.1
4/12/2023,19.38,19.98,18.25,19.09
4/13/2023,18.83,19.06,17.77,17.8
4/14/2023,17.94,18.12,17.07,17.07
4/17/2023,17.58,17.79,16.9,16.95
4/18/2023,16.94,17.34,16.58,16.83
4/19/2023,17.3,17.72,16.17,16.46
4/20/2023,16.85,17.69,16.33,17.17
4/21/2023,17.51,17.71,16.58,16.77
4/24/2023,18.22,18.24,16.74,16.89
4/25/2023,17.62,19.86,17.33,18.76
4/26/2023,18.66,19.61,17.87,18.84
4/27/2023,18.43,18.43,16.72,17.03
4/28/2023,17.21,17.65,15.72,15.78
5/1/2023,16.41,16.62,15.53,16.08
5/2/2023,16.27,19.81,16.26,17.78
5/3/2023,17.82,18.83,17.19,18.34
5/4/2023,19.17,21.33,18.67,20.09
5/5/2023,19.5,19.63,16.69,17.19
5/8/2023,17.73,17.88,16.83,16.98
5/9/2023,17.29,17.86,17.22,17.71
5/10/2023,17.58,18.31,16.36,16.94
5/11/2023,16.8,18.19,16.63,16.93
5/12/2023,16.83,17.92,16.38,17.03
5/15/2023,17.44,18.16,17.08,17.12
5/16/2023,17.54,18.3,17.26,17.99
5/17/2023,17.96,18.26,16.68,16.87
5/18/2023,16.92,17.15,16.05,16.05
5/19/2023,16.13,17.36,15.85,16.81
5/22/2023,17.45,18.13,16.82,17.21
5/23/2023,17.35,19.31,17.3,18.53
5/24/2023,18.8,20.81,18.8,20.03
5/25/2023,19.54,19.95,18.7,19.14
5/26/2023,19.07,19.56,17.27,17.95
5/29/2023,17.53,17.6,17.34,17.46
5/30/2023,17.56,18.34,16.98,17.46
5/31/2023,18.04,18.4,17.12,17.94
6/1/2023,17.24,17.59,15.58,15.65
6/2/2023,15.65,15.65,14.42,14.6
6/5/2023,15.28,15.29,14.66,14.73
6/6/2023,14.91,14.97,13.95,13.96
6/7/2023,14.14,14.29,13.77,13.94
6/8/2023,14.14,14.21,13.53,13.65
6/9/2023,13.78,14.14,13.5,13.83
6/12/2023,14.44,15.02,14.32,15.01
6/13/2023,14.99,15.06,14.47,14.61
6/14/2023,14.48,14.73,13.83,13.88
6/15/2023,14.09,14.52,13.79,14.5
6/16/2023,14.49,14.54,13.48,13.54
6/19/2023,14.09,14.19,14.01,14.19
6/20/2023,14.36,14.67,13.86,13.88
6/21/2023,13.88,13.89,13.1,13.2
6/22/2023,13.88,13.98,12.73,12.91
6/23/2023,13.24,13.8,12.88,13.44
6/26/2023,14.43,14.71,13.78,14.25
6/27/2023,14.11,14.34,13.59,13.74
6/28/2023,13.9,13.96,13.36,13.43
6/29/2023,13.64,13.85,13.41,13.54
6/30/2023,13.51,13.59,12.96,13.59
7/3/2023,13.85,13.85,13.47,13.57
7/4/2023,13.54,13.71,13.52,13.7
7/5/2023,14.19,14.74,14.05,14.18
7/6/2023,14.85,17.08,14.79,15.44
7/7/2023,15.97,16.06,14.33,14.83
7/10/2023,16.08,16.21,15.04,15.07
7/11/2023,15.02,15.25,14.63,14.84
7/12/2023,14.82,14.82,13.51,13.54
7/13/2023,13.44,13.61,13.12,13.61
7/14/2023,13.72,13.76,13.22,13.34
7/17/2023,13.78,14,13.43,13.48
7/18/2023,13.61,13.67,13.29,13.3
7/19/2023,13.32,13.84,13.12,13.76
7/20/2023,13.96,14.23,13.58,13.99
7/21/2023,13.87,13.89,13.37,13.6
7/24/2023,14.29,14.3,13.73,13.91
7/25/2023,14.02,14.09,13.82,13.86
7/26/2023,13.86,14.16,13.15,13.19
7/27/2023,13.14,15.02,12.74,14.41
7/28/2023,14.03,14.18,13.27,13.33
7/31/2023,13.98,14.09,13.57,13.63
8/1/2023,13.75,14.3,13.75,13.93
8/2/2023,15.7,16.48,14.95,16.09
8/3/2023,16.77,17.42,15.72,15.92
8/4/2023,16.01,17.39,14.57,17.1
8/7/2023,16.9,17.36,15.77,15.77
8/8/2023,16.28,18.14,15.96,15.99
8/9/2023,15.81,16.87,15.38,15.96
8/10/2023,15.58,16.86,14.6,15.85
8/11/2023,15.53,16.51,14.84,14.84
8/14/2023,15.88,16.06,14.77,14.82
8/15/2023,14.95,16.57,14.91,16.46
8/16/2023,16.54,16.93,15.8,16.78
8/17/2023,16.96,18.13,16.4,17.89
8/18/2023,17.8,18.88,17.14,17.3
8/21/2023,18.03,18.11,16.88,17.13
8/22/2023,16.96,17.58,16.61,16.97
8/23/2023,16.64,17.1,15.91,15.98
8/24/2023,15.57,17.32,15.48,17.2
8/25/2023,17.21,17.36,15.45,15.68
8/28/2023,16.24,16.28,15,15.08
8/29/2023,15.08,15.3,14.34,14.45
8/30/2023,14.53,14.7,13.83,13.88
8/31/2023,13.98,14,13.44,13.57
9/1/2023,13.56,13.56,13.02,13.09
9/4/2023,13.62,13.82,13.51,13.82
9/5/2023,14.15,14.47,13.7,14.01
9/6/2023,14.27,15.3,14.13,14.45
9/7/2023,14.81,15.69,14.4,14.4
9/8/2023,14.22,14.87,13.58,13.84
9/11/2023,14.17,14.33,13.74,13.8
9/12/2023,14.02,14.42,13.71,14.23
9/13/2023,14.42,14.68,13.41,13.48
9/14/2023,13.39,13.46,12.79,12.82
9/15/2023,12.7,14.17,12.68,13.79
9/18/2023,14.4,14.75,13.86,14
9/19/2023,14.11,14.88,13.86,14.11
9/20/2023,14.18,15.15,13.57,15.14
9/21/2023,15.49,17.54,15.1,17.54
9/22/2023,17.31,17.41,15.93,17.2
9/25/2023,17.25,18.41,16.79,16.9
9/26/2023,18.03,19.5,17.17,18.94
9/27/2023,18.29,19.71,18.03,18.22
9/28/2023,18.22,18.77,17.06,17.34
9/29/2023,16.87,17.74,15.83,17.52
10/2/2023,17.31,18.55,16.93,17.61
10/3/2023,17.81,20.48,17.52,19.78
10/4/2023,20.72,20.88,18.3,18.58
10/5/2023,18.67,19.58,18.26,18.49
10/6/2023,18.73,19.93,17.19,17.45
10/9/2023,19.54,19.6,17.56,17.7
10/10/2023,17.7,17.86,16.51,17.03
10/11/2023,16.95,17.78,16.09,16.09
10/12/2023,16.08,18.08,15.44,16.69
10/13/2023,16.53,20.78,16.5,19.32
10/16/2023,19.1,19.57,17.14,17.21
10/17/2023,17.41,18.54,16.97,17.88
10/18/2023,18.36,20.15,17.88,19.22
10/19/2023,19.73,21.4,18.55,21.4
10/20/2023,21.59,21.83,20.42,21.71
10/23/2023,21.83,23.08,19.48,20.37
10/24/2023,20.03,20.24,18.65,18.97
10/25/2023,19.39,21.24,18.86,20.19
10/26/2023,21.78,21.96,20.22,20.68
10/27/2023,20.39,22.07,19.72,21.27
10/30/2023,21.13,21.16,19.55,19.75
10/31/2023,19.86,19.86,17.97,18.14
11/1/2023,18.02,18.42,16.63,16.87
11/2/2023,16.59,16.62,15.58,15.66
11/3/2023,15.7,15.83,14.91,14.91
11/6/2023,15.39,15.58,14.84,14.89
11/7/2023,15.1,15.17,14.71,14.81
11/8/2023,14.91,15.09,14.3,14.45
11/9/2023,14.61,15.57,14.13,15.29
11/10/2023,15.09,15.45,14.16,14.17
11/13/2023,15.16,15.19,14.58,14.76
11/14/2023,14.83,14.86,13.91,14.16
11/15/2023,14.21,14.35,13.97,14.18
11/16/2023,14.12,14.42,13.68,14.32
11/17/2023,14.18,14.19,13.67,13.8
11/20/2023,14.26,14.31,13.39,13.41
11/21/2023,13.45,14.31,13.13,13.35
11/22/2023,13.08,13.25,12.82,12.85
11/23/2023,12.84,12.87,12.75,12.8
11/24/2023,13.03,13.17,12.45,12.46
11/27/2023,13.14,13.28,12.64,12.69
11/28/2023,12.78,14.3,12.56,12.69
11/29/2023,12.71,13.1,12.48,12.98
11/30/2023,13.07,13.39,12.82,12.92
12/1/2023,12.94,12.96,12.48,12.63
12/4/2023,13.28,13.7,12.98,13.08
12/5/2023,13.26,13.76,12.81,12.85
12/6/2023,12.78,13.03,12.64,12.97
12/7/2023,13.17,13.28,12.95,13.06
12/8/2023,13.14,13.24,12.35,12.35
12/11/2023,13.05,13.14,12.61,12.63
12/12/2023,12.69,12.74,11.81,12.07
12/13/2023,12.2,12.46,11.82,12.19
12/14/2023,11.96,12.74,11.84,12.48
12/15/2023,12.12,12.54,12.01,12.28
12/18/2023,12.62,12.64,12.4,12.56
12/19/2023,12.6,12.6,12.33,12.53
12/20/2023,12.63,13.93,12.29,13.67
12/21/2023,13.4,14.49,13.34,13.65
12/22/2023,13.72,13.96,13,13.03
12/26/2023,13.77,13.8,12.96,12.99
12/27/2023,13.02,13.04,12.37,12.43
12/28/2023,12.44,12.65,12.38,12.47
12/29/2023,12.55,13.19,12.36,12.45
1/2/2024,13.22,14.23,13.1,13.2
1/3/2024,13.35,14.22,13.33,14.04
1/4/2024,13.93,14.2,13.64,14.13
1/5/2024,14.24,14.58,13.29,13.35
1/8/2024,14,14.18,13.02,13.08
1/9/2024,13.2,13.45,12.74,12.76
1/10/2024,12.86,12.95,12.67,12.69
1/11/2024,12.64,13.31,12.35,12.44
1/12/2024,12.66,13.08,12.47,12.7
1/15/2024,13.23,13.34,13.2,13.25
1/16/2024,14.12,14.35,13.52,13.84
1/17/2024,14.59,15.4,14.38,14.79
1/18/2024,14.85,14.89,13.89,14.13
1/19/2024,13.8,14.58,13.28,13.3
1/22/2024,13.77,13.84,13.17,13.19
1/23/2024,13.2,13.29,12.53,12.55
1/24/2024,12.66,13.18,12.41,13.14
1/25/2024,13.18,13.58,13.06,13.45
1/26/2024,13.73,14.1,13.2,13.26
1/29/2024,13.98,15.35,13.59,13.6
1/30/2024,13.69,13.74,13.23,13.31
1/31/2024,13.42,14.61,13.18,14.35
2/1/2024,14.21,14.63,13.87,13.88
2/2/2024,13.95,14.23,13.39,13.85
2/5/2024,14.37,14.53,13.58,13.67
2/6/2024,13.57,13.78,12.98,13.06
2/7/2024,13.06,13.13,12.81,12.83
2/8/2024,12.95,13.17,12.74,12.79
2/9/2024,12.79,13.01,12.69,12.93
2/12/2024,13.48,13.94,13.34,13.93
2/13/2024,13.96,17.94,13.43,15.85
2/14/2024,15.38,15.47,14.22,14.38
2/15/2024,14.27,14.64,13.94,14.01
2/16/2024,13.94,14.71,13.75,14.24
2/19/2024,14.72,14.78,14.65,14.71
2/20/2024,15.09,15.91,15.07,15.42
2/21/2024,15.54,16.12,15.22,15.34
2/22/2024,14.28,14.64,14.12,14.54
2/23/2024,14.31,14.31,13.64,13.75
2/26/2024,14.17,14.2,13.66,13.74
2/27/2024,13.63,13.75,13.41,13.43
2/28/2024,13.52,13.9,13.44,13.84
2/29/2024,14.14,14.15,13.3,13.4
3/1/2024,13.34,13.66,13.08,13.11
3/4/2024,13.49,13.58,13.32,13.49
3/5/2024,13.75,15.1,13.75,14.46
3/6/2024,14.27,14.93,13.89,14.5
3/7/2024,14.98,14.98,14.25,14.44
3/8/2024,14.22,15.53,13.97,14.74
3/11/2024,15.51,16.04,15.13,15.22
3/12/2024,14.97,15.2,13.81,13.84
3/13/2024,13.89,14.04,13.67,13.75
3/14/2024,13.62,15.33,13.42,14.4
3/15/2024,14.33,15.53,14.14,14.41
3/18/2024,14.75,14.85,14.26,14.33
3/19/2024,14.5,14.86,13.8,13.82
3/20/2024,13.83,14.17,13.01,13.04
3/21/2024,12.98,13.08,12.4,12.92
3/22/2024,12.92,13.15,12.58,13.06
3/25/2024,13.67,13.67,13.11,13.19
3/26/2024,13.12,13.43,12.84,13.24
3/27/2024,13.13,13.34,12.66,12.78
3/28/2024,12.93,13.1,12.84,13.01
4/1/2024,13.61,14.15,13.55,13.65
4/2/2024,13.74,15.43,13.68,14.61
4/3/2024,15,15.18,14.25,14.33
4/4/2024,14.29,16.92,13.74,16.35
4/5/2024,16.45,16.75,15.53,16.03
4/8/2024,16.24,16.5,15.11,15.19
4/9/2024,15.34,16.63,14.94,14.98
4/10/2024,15.24,16.62,14.59,15.8
4/11/2024,16.02,17.61,14.91,14.91
4/12/2024,14.91,19.2,14.91,17.31
4/15/2024,16.94,19.46,16.26,19.23
4/16/2024,19.49,19.56,17.64,18.4
4/17/2024,18.24,19.11,17.54,18.21
4/18/2024,17.91,18.37,17.21,18
4/19/2024,21.33,21.36,18.17,18.71
4/22/2024,18.59,18.72,16.69,16.94
4/23/2024,16.72,16.76,15.69,15.69
4/24/2024,15.76,16.38,15.58,15.97
4/25/2024,16.25,17.55,15.27,15.37
4/26/2024,15.49,16.06,14.92,15.03
4/29/2024,15.37,15.42,14.63,14.67
4/30/2024,14.82,15.9,14.67,15.65
5/1/2024,15.75,16.22,14.35,15.39
5/2/2024,15.14,16.09,14.6,14.68
5/3/2024,14.51,14.58,13.48,13.49
5/6/2024,13.98,14.02,13.44,13.49
5/7/2024,13.52,13.64,13.16,13.23
5/8/2024,13.24,13.51,12.94,13
5/9/2024,13.08,13.29,12.68,12.69
5/10/2024,12.77,12.96,12.5,12.55
5/13/2024,13.26,13.66,13.25,13.6
5/14/2024,13.71,14.03,13.27,13.42
5/15/2024,13.73,13.94,12.38,12.45
5/16/2024,12.52,12.67,12.33,12.42
5/17/2024,12.28,12.48,11.91,11.99
5/20/2024,12.27,12.59,12.07,12.15
5/21/2024,12.3,12.56,11.84,11.86
5/22/2024,12.05,12.81,11.78,12.29
5/23/2024,11.53,13.37,11.52,12.77
5/24/2024,12.86,12.89,11.89,11.93
5/27/2024,12.41,12.49,12.35,12.36
5/28/2024,12.51,13.44,12.36,12.92
5/29/2024,13.75,14.32,13.69,14.28
5/30/2024,14.82,14.88,13.67,14.47
5/31/2024,14.5,14.87,12.84,12.92
6/3/2024,13.08,14.31,13,13.11
6/4/2024,13.51,14.08,13.11,13.16
6/5/2024,13.14,13.25,12.6,12.63
6/6/2024,12.75,12.98,12.54,12.58
6/7/2024,12.69,13.08,12.11,12.22
6/10/2024,13.09,13.28,12.62,12.74
6/11/2024,12.85,13.47,12.78,12.85
6/12/2024,13.1,13.15,11.94,12.04
6/13/2024,12.05,12.68,11.88,11.94
6/14/2024,12.22,13.45,12.12,12.66
6/17/2024,13.07,13.29,12.5,12.75
6/18/2024,12.7,12.74,12.24,12.3
